OR2G3	4	521	4	521	1.000000	-0.000000
OR2G2	3	522	4	521	1.252395	-0.000000
OR2F1	8	517	8	517	1.000000	-0.000000
OR2D3	4	521	5	520	1.202303	-0.000000
OR2D2	8	517	8	517	1.000000	-0.000000
OR2C3	9	516	9	516	1.000000	-0.000000
OR2C1	11	514	12	513	1.085441	-0.000000
OR2B6	0	525	0	525	1.000000	-0.000000
OR2B3	1	524	1	524	1.000000	-0.000000
OR2B2	3	522	3	522	1.000000	-0.000000
OR2AT4	8	517	8	517	1.000000	-0.000000
OR2AP1	0	525	0	525	1.000000	-0.000000
OR2AK2	7	518	7	518	1.000000	-0.000000
OR2AG2	6	519	6	519	1.000000	-0.000000
OR2AE1	3	522	4	521	1.252395	-0.000000
OR2A7	4	521	4	521	1.000000	-0.000000
OR2A4	1	524	1	524	1.000000	-0.000000
OR2A25	3	522	3	522	1.000000	-0.000000
OR2A2	2	523	3	522	1.335883	-0.000000
OR2A14	2	523	3	522	1.335883	-0.000000
OR2A12	0	525	0	525	1.000000	-0.000000
OR2A1,OR2A42	2	523	3	522	1.335883	-0.000000
OR1S2	19	506	20	505	1.052075	-0.000000
OR1S1	5	520	5	520	1.000000	-0.000000
OR1Q1	3	522	3	522	1.000000	-0.000000
OR1N2	2	523	3	522	1.335883	-0.000000
OR1N1	2	523	2	523	1.000000	-0.000000
OR1M1	15	510	16	509	1.064583	-0.000000
OR1L8	0	525	1	524	2.003810	-0.000000
OR1L6	3	522	3	522	1.000000	-0.000000
OR1L4	25	500	25	500	1.000000	-0.000000
OR1L3	3	522	3	522	1.000000	-0.000000
OR1L1	5	520	5	520	1.000000	-0.000000
OR1K1	10	515	11	514	1.093027	-0.000000
OR1J4	0	525	0	525	1.000000	-0.000000
OR1J2	4	521	5	520	1.202303	-0.000000
OR1J1	5	520	6	519	1.168910	-0.000000
OR1I1	2	523	2	523	1.000000	-0.000000
OR1G1	5	520	5	520	1.000000	-0.000000
OR1F1	14	511	15	510	1.068754	-0.000000
OR1E3	2	523	2	523	1.000000	-0.000000
OR1E2	5	520	6	519	1.168910	-0.000000
OR1E1	1	524	1	524	1.000000	-0.000000
OR1D2	4	521	5	520	1.202303	-0.000000
OR1C1	3	522	3	522	1.000000	-0.000000
OR1B1	3	522	3	522	1.000000	-0.000000
OR1A2	1	524	1	524	1.000000	-0.000000
OR1A1	2	523	2	523	1.000000	-0.000000
OR14J1	2	523	2	523	1.000000	-0.000000
OR14I1	6	519	6	519	1.000000	-0.000000
OR14C36	1	524	2	523	1.502863	-0.000000
OR14A16	2	523	2	523	1.000000	-0.000000
OR13J1	1	524	1	524	1.000000	-0.000000
OR13H1	0	525	0	525	1.000000	-0.000000
OR13G1	2	523	2	523	1.000000	-0.000000
OR13F1	3	522	4	521	1.252395	-0.000000
OR13D1	6	519	6	519	1.000000	-0.000000
OR13C9	13	512	14	511	1.073521	-0.000000
OR13C5	8	517	8	517	1.000000	-0.000000
OR13C4	1	524	1	524	1.000000	-0.000000
OR13C3	2	523	2	523	1.000000	-0.000000
OR13C2	5	520	6	519	1.168910	-0.000000
OR13A1	20	505	21	504	1.049694	-0.000000
OR12D3	0	525	0	525	1.000000	-0.000000
OR12D2	5	520	5	520	1.000000	-0.000000
OR11L1	4	521	5	520	1.202303	-0.000000
OR11H6	12	513	13	512	1.079022	-0.000000
OR11H4	11	514	11	514	1.000000	-0.000000
OR11H2	68	457	69	456	1.016713	-0.000000
OR11H12	6	519	6	519	1.000000	-0.000000
OR11G2	3	522	3	522	1.000000	-0.000000
OR11A1	1	524	1	524	1.000000	-0.000000
OR10X1	6	519	6	519	1.000000	-0.000000
OR10W1	21	504	21	504	1.000000	-0.000000
OR10V1	7	518	8	517	1.127172	-0.000000
OR10T2	4	521	5	520	1.202303	-0.000000
OR10S1	4	521	4	521	1.000000	-0.000000
OR10R2	1	524	1	524	1.000000	-0.000000
OR10Q1	3	522	4	521	1.252395	-0.000000
OR10P1	3	522	4	521	1.252395	-0.000000
OR10K1	3	522	3	522	1.000000	-0.000000
OR10J5	8	517	8	517	1.000000	-0.000000
OR10J3	6	519	6	519	1.000000	-0.000000
OR10J1	5	520	6	519	1.168910	-0.000000
OR10H5	2	523	2	523	1.000000	-0.000000
OR10H3	1	524	1	524	1.000000	-0.000000
OR10H2	8	517	9	516	1.113260	-0.000000
OR10H1	2	523	2	523	1.000000	-0.000000
OR10G9	23	502	23	502	1.000000	-0.000000
OR10G8	4	521	5	520	1.202303	-0.000000
OR10G7	10	515	10	515	1.000000	-0.000000
OR10G3	2	523	2	523	1.000000	-0.000000
OR10G2	4	521	5	520	1.202303	-0.000000
OR10C1	4	521	4	521	1.000000	-0.000000
OR10AG1	8	517	8	517	1.000000	-0.000000
OR10AD1	8	517	8	517	1.000000	-0.000000
OR10A7	4	521	4	521	1.000000	-0.000000
OR10A6	3	522	3	522	1.000000	-0.000000
OR10A5	3	522	3	522	1.000000	-0.000000
OR10A4	5	520	6	519	1.168910	-0.000000
OR10A3	10	515	10	515	1.000000	-0.000000
OR10A2	3	522	4	521	1.252395	-0.000000
OPTN	1	524	2	523	1.502863	-0.000000
OPTC	7	518	8	517	1.127172	-0.000000
OPRPN	0	525	1	524	2.003810	-0.000000
OPRM1\x3bOPRM1	0	525	0	525	1.000000	-0.000000
OPRM1	15	510	15	510	1.000000	-0.000000
OPRL1	8	517	8	517	1.000000	-0.000000
OPRK1	14	511	15	510	1.068754	-0.000000
OPRD1	0	525	0	525	1.000000	-0.000000
OPN5	1	524	1	524	1.000000	-0.000000
OPN4	9	516	9	516	1.000000	-0.000000
OPN3	8	517	8	517	1.000000	-0.000000
OPN1SW	1	524	1	524	1.000000	-0.000000
OPN1LW	5	520	5	520	1.000000	-0.000000
OPLAH	25	500	26	499	1.040538	-0.000000
OPHN1	1	524	1	524	1.000000	-0.000000
OPCML	0	525	0	525	1.000000	-0.000000
OPALIN	0	525	0	525	1.000000	-0.000000
OPA3	1	524	1	524	1.000000	-0.000000
OPA1\x3bOPA1-AS1	1	524	1	524	1.000000	-0.000000
OPA1	7	518	8	517	1.127172	-0.000000
OOSP2	1	524	1	524	1.000000	-0.000000
OOEP	3	522	3	522	1.000000	-0.000000
ONECUT3	0	525	0	525	1.000000	-0.000000
ONECUT2	2	523	2	523	1.000000	-0.000000
ONECUT1	2	523	2	523	1.000000	-0.000000
OMP	3	522	3	522	1.000000	-0.000000
OMG	1	524	1	524	1.000000	-0.000000
OMD	6	519	6	519	1.000000	-0.000000
OMA1	12	513	12	513	1.000000	-0.000000
OLR1	0	525	0	525	1.000000	-0.000000
OLIG3	1	524	1	524	1.000000	-0.000000
OLIG2	0	525	0	525	1.000000	-0.000000
OLIG1	0	525	0	525	1.000000	-0.000000
OLFML3	4	521	4	521	1.000000	-0.000000
OLFML2B	32	493	33	492	1.032393	-0.000000
OLFML1	4	521	4	521	1.000000	-0.000000
OLFM4	2	523	2	523	1.000000	-0.000000
OLFM3	3	522	3	522	1.000000	-0.000000
OLFM2	1	524	1	524	1.000000	-0.000000
OLFM1	1	524	1	524	1.000000	-0.000000
OLAH	1	524	1	524	1.000000	-0.000000
OLA1	2	523	2	523	1.000000	-0.000000
OIP5	7	518	7	518	1.000000	-0.000000
OGT	0	525	1	524	2.003810	-0.000000
OGN	0	525	0	525	1.000000	-0.000000
OGG1	9	516	9	516	1.000000	-0.000000
OGFRL1	0	525	0	525	1.000000	-0.000000
OGFR	18	507	18	507	1.000000	-0.000000
OGFOD3	8	517	8	517	1.000000	-0.000000
OGFOD2	4	521	4	521	1.000000	-0.000000
OGFOD1	4	521	4	521	1.000000	-0.000000
OGDHL	22	503	22	503	1.000000	-0.000000
OGDH	20	505	20	505	1.000000	-0.000000
OFD1	4	521	4	521	1.000000	-0.000000
ODF4	0	525	0	525	1.000000	-0.000000
ODF3L2	0	525	0	525	1.000000	-0.000000
ODF3L1	3	522	3	522	1.000000	-0.000000
ODF3B	2	523	2	523	1.000000	-0.000000
ODF3	1	524	1	524	1.000000	-0.000000
ODF2L	4	521	4	521	1.000000	-0.000000
ODF2	10	515	10	515	1.000000	-0.000000
ODF1	166	359	166	359	1.000000	-0.000000
ODC1	3	522	3	522	1.000000	-0.000000
ODAM	2	523	2	523	1.000000	-0.000000
OCSTAMP	0	525	0	525	1.000000	-0.000000
OCRL	0	525	1	524	2.003810	-0.000000
OCM2	0	525	0	525	1.000000	-0.000000
OCM	11	514	12	513	1.085441	-0.000000
OCLN	1	524	1	524	1.000000	-0.000000
OCLM	6	519	6	519	1.000000	-0.000000
OCIAD2	3	522	3	522	1.000000	-0.000000
OCIAD1	6	519	6	519	1.000000	-0.000000
OCEL1	1	524	1	524	1.000000	-0.000000
OCA2	21	504	22	503	1.047529	-0.000000
OC90	15	510	15	510	1.000000	-0.000000
OBSL1	31	494	32	493	1.033338	-0.000000
OBP2B	1	524	1	524	1.000000	-0.000000
OBP2A	14	511	15	510	1.068754	-0.000000
OBFC1	0	525	0	525	1.000000	-0.000000
OAT	5	520	5	520	1.000000	-0.000000
OASL	6	519	6	519	1.000000	-0.000000
OAS3	6	519	6	519	1.000000	-0.000000
OAS2	2	523	2	523	1.000000	-0.000000
OAS1	1	524	1	524	1.000000	-0.000000
OARD1	3	522	3	522	1.000000	-0.000000
OAF	6	519	7	518	1.145059	-0.000000
NYX	2	523	2	523	1.000000	-0.000000
NYAP2	3	522	4	521	1.252395	-0.000000
NYAP1	10	515	10	515	1.000000	-0.000000
NXT2	0	525	0	525	1.000000	-0.000000
NXT1	2	523	2	523	1.000000	-0.000000
NXPH4	1	524	2	523	1.502863	-0.000000
NXPH3	12	513	12	513	1.000000	-0.000000
NXPH2	0	525	0	525	1.000000	-0.000000
NXPH1	1	524	1	524	1.000000	-0.000000
NXPE4	8	517	9	516	1.113260	-0.000000
NXPE3	4	521	5	520	1.202303	-0.000000
NXPE2	1	524	1	524	1.000000	-0.000000
NXPE1	6	519	7	518	1.145059	-0.000000
NXNL2	13	512	13	512	1.000000	-0.000000
NXNL1	6	519	6	519	1.000000	-0.000000
NXN	1	524	1	524	1.000000	-0.000000
NXF3	1	524	1	524	1.000000	-0.000000
NXF1	11	514	12	513	1.085441	-0.000000
NWD2	0	525	0	525	1.000000	-0.000000
NWD1	25	500	26	499	1.040538	-0.000000
NVL	14	511	15	510	1.068754	-0.000000
NUTM2G	14	511	14	511	1.000000	-0.000000
NUTM2D	2	523	2	523	1.000000	-0.000000
NUTM2B	7	518	7	518	1.000000	-0.000000
NUTM2A	3	522	3	522	1.000000	-0.000000
NUTM1	6	519	6	519	1.000000	-0.000000
NUTF2	0	525	0	525	1.000000	-0.000000
NUSAP1	12	513	12	513	1.000000	-0.000000
NUPR2	0	525	0	525	1.000000	-0.000000
NUPR1	4	521	5	520	1.202303	-0.000000
NUPL2	22	503	23	502	1.045553	-0.000000
NUP98	9	516	9	516	1.000000	-0.000000
NUP93	9	516	10	515	1.102132	-0.000000
NUP88	14	511	14	511	1.000000	-0.000000
NUP85	3	522	3	522	1.000000	-0.000000
NUP62CL	0	525	0	525	1.000000	-0.000000
NUP62	3	522	3	522	1.000000	-0.000000
NUP58	8	517	8	517	1.000000	-0.000000
NUP54	1	524	1	524	1.000000	-0.000000
NUP43	0	525	1	524	2.003810	-0.000000
NUP37	3	522	3	522	1.000000	-0.000000
NUP35	10	515	10	515	1.000000	-0.000000
NUP214	22	503	22	503	1.000000	-0.000000
NUP210	33	492	34	491	1.031504	-0.000000
NUP155	7	518	7	518	1.000000	-0.000000
NUP153	24	501	24	501	1.000000	-0.000000
NUP133	22	503	23	502	1.045553	-0.000000
NUP107	10	515	10	515	1.000000	-0.000000
NUMBL	2	523	3	522	1.335883	-0.000000
NUMB	2	523	2	523	1.000000	-0.000000
NUMA1	29	496	29	496	1.000000	-0.000000
NUGGC	6	519	7	518	1.145059	-0.000000
NUFIP2	9	516	9	516	1.000000	-0.000000
NUFIP1	11	514	11	514	1.000000	-0.000000
NUF2	4	521	5	520	1.202303	-0.000000
NUDT9	5	520	5	520	1.000000	-0.000000
NUDT8	15	510	15	510	1.000000	-0.000000
NUDT7	18	507	18	507	1.000000	-0.000000
NUDT6	1	524	1	524	1.000000	-0.000000
NUDT5	7	518	7	518	1.000000	-0.000000
NUDT4	3	522	3	522	1.000000	-0.000000
NUDT3,RPS10-NUDT3	0	525	0	525	1.000000	-0.000000
NUDT3	1	524	1	524	1.000000	-0.000000
NUDT22	3	522	3	522	1.000000	-0.000000
NUDT2	0	525	0	525	1.000000	-0.000000
NUDT19	4	521	4	521	1.000000	-0.000000
NUDT18	4	521	4	521	1.000000	-0.000000
NUDT17	0	525	0	525	1.000000	-0.000000
NUDT16L1	1	524	1	524	1.000000	-0.000000
NUDT16	3	522	3	522	1.000000	-0.000000
NUDT15	0	525	0	525	1.000000	-0.000000
NUDT14	5	520	5	520	1.000000	-0.000000
NUDT13	9	516	9	516	1.000000	-0.000000
NUDT12	7	518	7	518	1.000000	-0.000000
NUDT11	0	525	0	525	1.000000	-0.000000
NUDT10	10	515	10	515	1.000000	-0.000000
NUDT1	1	524	1	524	1.000000	-0.000000
NUDCD3	0	525	0	525	1.000000	-0.000000
NUDCD2	1	524	1	524	1.000000	-0.000000
NUDCD1	6	519	7	518	1.145059	-0.000000
NUDC	3	522	3	522	1.000000	-0.000000
NUCKS1	3	522	3	522	1.000000	-0.000000
NUCB2	1	524	1	524	1.000000	-0.000000
NUCB1	7	518	7	518	1.000000	-0.000000
NUBPL	7	518	8	517	1.127172	-0.000000
NUBP2	6	519	6	519	1.000000	-0.000000
NUBP1	3	522	3	522	1.000000	-0.000000
NUB1	1	524	2	523	1.502863	-0.000000
NUAK2	11	514	11	514	1.000000	-0.000000
NTSR2	4	521	5	520	1.202303	-0.000000
NTSR1	13	512	13	512	1.000000	-0.000000
NTS	1	524	2	523	1.502863	-0.000000
NTRK3	4	521	4	521	1.000000	-0.000000
NTRK2	7	518	7	518	1.000000	-0.000000
NTRK1	19	506	19	506	1.000000	-0.000000
NTPCR	7	518	7	518	1.000000	-0.000000
NTNG2	0	525	0	525	1.000000	-0.000000
NTNG1	1	524	1	524	1.000000	-0.000000
NTN5	11	514	11	514	1.000000	-0.000000
NTN4	5	520	6	519	1.168910	-0.000000
NTN1	1	524	1	524	1.000000	-0.000000
NTMT1	3	522	4	521	1.252395	-0.000000
NTM	4	521	4	521	1.000000	-0.000000
NTHL1	4	521	4	521	1.000000	-0.000000
NTF4	3	522	3	522	1.000000	-0.000000
NTF3	1	524	1	524	1.000000	-0.000000
NTAN1	1	524	1	524	1.000000	-0.000000
NT5M	4	521	4	521	1.000000	-0.000000
NT5E	4	521	4	521	1.000000	-0.000000
NT5DC3	3	522	3	522	1.000000	-0.000000
NT5DC2	3	522	4	521	1.252395	-0.000000
NT5DC1	6	519	6	519	1.000000	-0.000000
NT5C3B	6	519	6	519	1.000000	-0.000000
NT5C3A	3	522	3	522	1.000000	-0.000000
NT5C2	1	524	1	524	1.000000	-0.000000
NT5C1B-RDH14,RDH14	0	525	1	524	2.003810	-0.000000
NT5C1B,NT5C1B-RDH14	11	514	11	514	1.000000	-0.000000
NT5C	0	525	0	525	1.000000	-0.000000
NSUN7	8	517	8	517	1.000000	-0.000000
NSUN6	5	520	5	520	1.000000	-0.000000
NSUN5	16	509	16	509	1.000000	-0.000000
NSUN4	2	523	2	523	1.000000	-0.000000
NSUN3	2	523	2	523	1.000000	-0.000000
NSUN2	11	514	12	513	1.085441	-0.000000
NSRP1	12	513	12	513	1.000000	-0.000000
NSMF	1	524	1	524	1.000000	-0.000000
NSMCE4A	17	508	17	508	1.000000	-0.000000
NSMCE3	2	523	2	523	1.000000	-0.000000
NSMCE2	0	525	0	525	1.000000	-0.000000
NSMCE1	6	519	6	519	1.000000	-0.000000
NSMAF	16	509	17	508	1.060904	-0.000000
NSL1	5	520	5	520	1.000000	-0.000000
NSG1	6	519	6	519	1.000000	-0.000000
NSFL1C	6	519	6	519	1.000000	-0.000000
NSF	0	525	0	525	1.000000	-0.000000
NSDHL	8	517	8	517	1.000000	-0.000000
NSD3	3	522	3	522	1.000000	-0.000000
NSA2	0	525	0	525	1.000000	-0.000000
NRXN2	6	519	7	518	1.145059	-0.000000
NRTN	0	525	0	525	1.000000	-0.000000
NRSN2	2	523	2	523	1.000000	-0.000000
NRSN1	14	511	14	511	1.000000	-0.000000
NRROS	14	511	14	511	1.000000	-0.000000
NRP2	17	508	18	507	1.057633	-0.000000
NRP1	15	510	15	510	1.000000	-0.000000
NRN1L	4	521	5	520	1.202303	-0.000000
NRN1	0	525	0	525	1.000000	-0.000000
NRM	1	524	1	524	1.000000	-0.000000
NRL	2	523	3	522	1.335883	-0.000000
NRK	5	520	5	520	1.000000	-0.000000
NRIP3	12	513	12	513	1.000000	-0.000000
NRIP2	25	500	26	499	1.040538	-0.000000
NRIP1	14	511	14	511	1.000000	-0.000000
NRG4	1	524	1	524	1.000000	-0.000000
NRG3	11	514	11	514	1.000000	-0.000000
NRG2	1	524	1	524	1.000000	-0.000000
NRF1	0	525	0	525	1.000000	-0.000000
NREP	0	525	0	525	1.000000	-0.000000
NRDE2	16	509	16	509	1.000000	-0.000000
NRDC	19	506	20	505	1.052075	-0.000000
NRBP2	2	523	2	523	1.000000	-0.000000
NRBP1	0	525	0	525	1.000000	-0.000000
NRBF2	6	519	6	519	1.000000	-0.000000
NRAS	0	525	0	525	1.000000	-0.000000
NRARP	1	524	1	524	1.000000	-0.000000
NR6A1	2	523	2	523	1.000000	-0.000000
NR5A2	1	524	1	524	1.000000	-0.000000
NR5A1	0	525	0	525	1.000000	-0.000000
NR4A3	2	523	2	523	1.000000	-0.000000
NR4A2	1	524	1	524	1.000000	-0.000000
NR4A1	5	520	5	520	1.000000	-0.000000
NR3C2	6	519	6	519	1.000000	-0.000000
NR3C1	2	523	2	523	1.000000	-0.000000
NR2F6	0	525	1	524	2.003810	-0.000000
NR2F2	0	525	0	525	1.000000	-0.000000
NR2F1	1	524	1	524	1.000000	-0.000000
NR2E1	0	525	0	525	1.000000	-0.000000
NR2C2AP	1	524	1	524	1.000000	-0.000000
NR2C2	5	520	5	520	1.000000	-0.000000
NR2C1	6	519	6	519	1.000000	-0.000000
NR1I3	5	520	5	520	1.000000	-0.000000
NR1I2	11	514	11	514	1.000000	-0.000000
NR1H4	3	522	3	522	1.000000	-0.000000
NR1H3	3	522	3	522	1.000000	-0.000000
NR1H2	3	522	3	522	1.000000	-0.000000
NR1D2	6	519	6	519	1.000000	-0.000000
NR1D1	6	519	7	518	1.145059	-0.000000
NR0B2	2	523	2	523	1.000000	-0.000000
NR0B1	2	523	3	522	1.335883	-0.000000
NQO2	1	524	1	524	1.000000	-0.000000
NQO1	1	524	1	524	1.000000	-0.000000
NPY5R	1	524	1	524	1.000000	-0.000000
NPY4R	181	344	182	343	1.008417	-0.000000
NPY2R	1	524	1	524	1.000000	-0.000000
NPY1R	12	513	12	513	1.000000	-0.000000
NPY	0	525	0	525	1.000000	-0.000000
NPW	1	524	1	524	1.000000	-0.000000
NPVF	6	519	6	519	1.000000	-0.000000
NPTXR	3	522	4	521	1.252395	-0.000000
NPTX2	1	524	2	523	1.502863	-0.000000
NPTX1	1	524	2	523	1.502863	-0.000000
NPTN	2	523	2	523	1.000000	-0.000000
NPSR1	4	521	4	521	1.000000	-0.000000
NPS	1	524	1	524	1.000000	-0.000000
NPRL3	3	522	3	522	1.000000	-0.000000
NPRL2	0	525	0	525	1.000000	-0.000000
NPR3	9	516	9	516	1.000000	-0.000000
NPR2	1	524	1	524	1.000000	-0.000000
NPR1	6	519	6	519	1.000000	-0.000000
NPPC	0	525	0	525	1.000000	-0.000000
NPPB	4	521	5	520	1.202303	-0.000000
NPPA	6	519	6	519	1.000000	-0.000000
NPNT	13	512	13	512	1.000000	-0.000000
NPM3	12	513	12	513	1.000000	-0.000000
NPM2	1	524	1	524	1.000000	-0.000000
NPM1	0	525	1	524	2.003810	-0.000000
NPLOC4	3	522	3	522	1.000000	-0.000000
NPIPB6	2	523	2	523	1.000000	-0.000000
NPIPB5	27	498	27	498	1.000000	-0.000000
NPIPB4	29	496	30	495	1.035417	-0.000000
NPIPB15	3	522	4	521	1.252395	-0.000000
NPIPB11	134	391	135	390	1.009984	-0.000000
NPIPA5	3	522	3	522	1.000000	-0.000000
NPIPA2,NPIPA3	1	524	1	524	1.000000	-0.000000
NPIPA1	50	475	50	475	1.000000	-0.000000
NPHS2	3	522	3	522	1.000000	-0.000000
NPHP4	53	472	54	471	1.020676	-0.000000
NPHP3	23	502	24	501	1.043742	-0.000000
NPHP1	4	521	4	521	1.000000	-0.000000
NPFFR2	13	512	13	512	1.000000	-0.000000
NPFFR1	5	520	5	520	1.000000	-0.000000
NPFF	2	523	2	523	1.000000	-0.000000
NPEPPS	4	521	4	521	1.000000	-0.000000
NPEPL1	7	518	7	518	1.000000	-0.000000
NPDC1	4	521	4	521	1.000000	-0.000000
NPC2	2	523	2	523	1.000000	-0.000000
NPC1	20	505	20	505	1.000000	-0.000000
NPBWR2	9	516	10	515	1.102132	-0.000000
NPBWR1	6	519	7	518	1.145059	-0.000000
NPAT	17	508	18	507	1.057633	-0.000000
NPAS4	24	501	24	501	1.000000	-0.000000
NPAS3	3	522	4	521	1.252395	-0.000000
NPAS2	12	513	12	513	1.000000	-0.000000
NPAS1	6	519	6	519	1.000000	-0.000000
NOXRED1	3	522	3	522	1.000000	-0.000000
NOXO1	4	521	4	521	1.000000	-0.000000
NOXA1	2	523	2	523	1.000000	-0.000000
NOX4	9	516	10	515	1.102132	-0.000000
NOX3	4	521	5	520	1.202303	-0.000000
NOX1	5	520	5	520	1.000000	-0.000000
NOVA2	0	525	0	525	1.000000	-0.000000
NOVA1	0	525	1	524	2.003810	-0.000000
NOV	0	525	0	525	1.000000	-0.000000
NOTUM	5	520	5	520	1.000000	-0.000000
NOTO	0	525	0	525	1.000000	-0.000000
NOTCH2NL	0	525	0	525	1.000000	-0.000000
NOTCH2	24	501	25	500	1.042076	-0.000000
NOSTRIN	4	521	4	521	1.000000	-0.000000
NOSIP	1	524	1	524	1.000000	-0.000000
NOS3	12	513	12	513	1.000000	-0.000000
NOS2	8	517	9	516	1.113260	-0.000000
NOS1AP	3	522	3	522	1.000000	-0.000000
NOS1	28	497	29	496	1.036564	-0.000000
NOP9	8	517	8	517	1.000000	-0.000000
NOP58	3	522	3	522	1.000000	-0.000000
NOP56	4	521	4	521	1.000000	-0.000000
NOP53	5	520	5	520	1.000000	-0.000000
NOP2	7	518	7	518	1.000000	-0.000000
NOP16	4	521	5	520	1.202303	-0.000000
NOP14	11	514	11	514	1.000000	-0.000000
NOP10	0	525	0	525	1.000000	-0.000000
NONO	1	524	1	524	1.000000	-0.000000
NOMO3	0	525	0	525	1.000000	-0.000000
NOMO2,NOMO3	3	522	3	522	1.000000	-0.000000
NOMO2	2	523	2	523	1.000000	-0.000000
NOMO1	12	513	12	513	1.000000	-0.000000
NOM1	11	514	11	514	1.000000	-0.000000
NOLC1	6	519	6	519	1.000000	-0.000000
NOL9	3	522	4	521	1.252395	-0.000000
NOL8	12	513	13	512	1.079022	-0.000000
NOL7	2	523	2	523	1.000000	-0.000000
NOL6	39	486	39	486	1.000000	-0.000000
NOL4L	2	523	2	523	1.000000	-0.000000
NOL4	3	522	3	522	1.000000	-0.000000
NOL3	2	523	2	523	1.000000	-0.000000
NOL12	1	524	1	524	1.000000	-0.000000
NOL11	7	518	7	518	1.000000	-0.000000
NOL10	13	512	13	512	1.000000	-0.000000
NOG	1	524	2	523	1.502863	-0.000000
NODAL	1	524	1	524	1.000000	-0.000000
NOD2	28	497	29	496	1.036564	-0.000000
NOCT	3	522	3	522	1.000000	-0.000000
NOC4L	6	519	6	519	1.000000	-0.000000
NOC3L	20	505	20	505	1.000000	-0.000000
NOC2L	14	511	14	511	1.000000	-0.000000
NOBOX	16	509	17	508	1.060904	-0.000000
NOB1	7	518	7	518	1.000000	-0.000000
NOA1	6	519	6	519	1.000000	-0.000000
NNT	8	517	8	517	1.000000	-0.000000
NNMT	2	523	2	523	1.000000	-0.000000
NNAT	1	524	1	524	1.000000	-0.000000
NMUR2	5	520	5	520	1.000000	-0.000000
NMU	0	525	0	525	1.000000	-0.000000
NMT2	7	518	7	518	1.000000	-0.000000
NMT1	2	523	2	523	1.000000	-0.000000
NMS	0	525	0	525	1.000000	-0.000000
NMRK2	0	525	0	525	1.000000	-0.000000
NMRK1	4	521	4	521	1.000000	-0.000000
NMRAL1	5	520	5	520	1.000000	-0.000000
NMNAT3	4	521	4	521	1.000000	-0.000000
NMNAT2	0	525	0	525	1.000000	-0.000000
NMNAT1	2	523	2	523	1.000000	-0.000000
NMI	5	520	5	520	1.000000	-0.000000
NME9	3	522	3	522	1.000000	-0.000000
NME8	5	520	6	519	1.168910	-0.000000
NME7	2	523	2	523	1.000000	-0.000000
NME5	6	519	6	519	1.000000	-0.000000
NME4	15	510	15	510	1.000000	-0.000000
NME1-NME2,NME2	1	524	1	524	1.000000	-0.000000
NME1,NME1-NME2	0	525	0	525	1.000000	-0.000000
NME1	1	524	1	524	1.000000	-0.000000
NMD3	3	522	3	522	1.000000	-0.000000
NMBR	12	513	12	513	1.000000	-0.000000
NMB	1	524	1	524	1.000000	-0.000000
NLRX1	10	515	10	515	1.000000	-0.000000
NLRP9	14	511	14	511	1.000000	-0.000000
NLRP6	19	506	19	506	1.000000	-0.000000
NLRP4	12	513	13	512	1.079022	-0.000000
NLRP3	11	514	11	514	1.000000	-0.000000
NLRP14	13	512	14	511	1.073521	-0.000000
NLRP13	14	511	14	511	1.000000	-0.000000
NLRC4	9	516	9	516	1.000000	-0.000000
NLRC3	22	503	22	503	1.000000	-0.000000
NLN	4	521	4	521	1.000000	-0.000000
NLK	3	522	3	522	1.000000	-0.000000
NLGN4Y	0	525	0	525	1.000000	-0.000000
NLGN4X	1	524	1	524	1.000000	-0.000000
NLGN3	1	524	1	524	1.000000	-0.000000
NLGN2	0	525	0	525	1.000000	-0.000000
NLGN1	1	524	1	524	1.000000	-0.000000
NLE1	30	495	30	495	1.000000	-0.000000
NKX6-3	0	525	0	525	1.000000	-0.000000
NKX6-2	4	521	4	521	1.000000	-0.000000
NKX6-1	0	525	0	525	1.000000	-0.000000
NKX3-2	10	515	10	515	1.000000	-0.000000
NKX2-8	1	524	1	524	1.000000	-0.000000
NKX2-6	0	525	0	525	1.000000	-0.000000
NKX2-4	1	524	1	524	1.000000	-0.000000
NKX2-3	2	523	2	523	1.000000	-0.000000
NKX2-1	0	525	0	525	1.000000	-0.000000
NKX1-2	0	525	0	525	1.000000	-0.000000
NKX1-1	0	525	0	525	1.000000	-0.000000
NKTR	12	513	12	513	1.000000	-0.000000
NKRF	9	516	9	516	1.000000	-0.000000
NKPD1	2	523	2	523	1.000000	-0.000000
NKIRAS2	4	521	4	521	1.000000	-0.000000
NKIRAS1	1	524	1	524	1.000000	-0.000000
NKG7	2	523	2	523	1.000000	-0.000000
NKD2	7	518	8	517	1.127172	-0.000000
NKD1	4	521	5	520	1.202303	-0.000000
NKAPL	1	524	2	523	1.502863	-0.000000
NKAP	0	525	0	525	1.000000	-0.000000
NKAIN4	3	522	3	522	1.000000	-0.000000
NKAIN3	0	525	0	525	1.000000	-0.000000
NKAIN2	0	525	0	525	1.000000	-0.000000
NKAIN1	13	512	13	512	1.000000	-0.000000
NIT2	0	525	0	525	1.000000	-0.000000
NIT1	1	524	1	524	1.000000	-0.000000
NISCH	13	512	13	512	1.000000	-0.000000
NIPSNAP3B	3	522	3	522	1.000000	-0.000000
NIPSNAP3A	9	516	9	516	1.000000	-0.000000
NIPSNAP2	1	524	1	524	1.000000	-0.000000
NIPSNAP1	7	518	7	518	1.000000	-0.000000
